cod_mun,cod_dep,Gestion,centro_salud,puesto_de_salud,hospital_basico,hospital_general,instituto_especializado,banco_de_sangre,departamento
71001,7,2017,12,0,15,0,0,0,SANTA CRUZ
71001,7,2018,12,0,17,0,0,0,SANTA CRUZ
71001,7,2019,12,0,19,0,0,0,SANTA CRUZ
71001,7,2020,12,0,21,0,0,0,SANTA CRUZ
71001,7,2021,12,0,23,0,0,0,SANTA CRUZ
71001,7,2022,12,0,25,0,0,0,SANTA CRUZ
71001,7,2023,13,0,27,0,0,0,SANTA CRUZ
71001,7,2024,13,0,29,0,0,0,SANTA CRUZ
71001,7,2025,13,0,31,0,0,0,SANTA CRUZ
71001,7,2026,13,0,33,0,0,0,SANTA CRUZ
71001,7,2027,13,0,35,0,0,0,SANTA CRUZ
71001,7,2028,14,0,37,0,0,0,SANTA CRUZ
71001,7,2029,14,0,39,0,0,0,SANTA CRUZ
71001,7,2030,14,0,40,0,0,0,SANTA CRUZ
71002,7,2016,4,6,0,0,0,0,SANTA CRUZ
71002,7,2017,3,7,0,0,0,0,SANTA CRUZ
71002,7,2018,3,7,0,0,0,0,SANTA CRUZ
71002,7,2019,3,7,0,0,0,0,SANTA CRUZ
71002,7,2020,3,7,0,0,0,0,SANTA CRUZ
71002,7,2021,3,7,0,0,0,0,SANTA CRUZ
71002,7,2022,2,8,0,0,0,0,SANTA CRUZ
71002,7,2023,2,8,0,0,0,0,SANTA CRUZ
71002,7,2024,2,8,0,0,0,0,SANTA CRUZ
71002,7,2025,2,8,0,0,0,0,SANTA CRUZ
71002,7,2026,2,8,0,0,0,0,SANTA CRUZ
71002,7,2027,2,8,0,0,0,0,SANTA CRUZ
71002,7,2028,1,9,0,0,0,0,SANTA CRUZ
71002,7,2029,1,9,0,0,0,0,SANTA CRUZ
71002,7,2030,1,9,0,0,0,0,SANTA CRUZ
71003,7,2016,4,3,0,0,0,0,SANTA CRUZ
71003,7,2017,3,3,0,0,0,0,SANTA CRUZ
71003,7,2018,3,3,0,0,0,0,SANTA CRUZ
71003,7,2019,3,4,0,0,0,0,SANTA CRUZ
71003,7,2020,3,4,0,0,0,0,SANTA CRUZ
71003,7,2021,3,4,0,0,0,0,SANTA CRUZ
71003,7,2022,2,4,0,0,0,0,SANTA CRUZ
71003,7,2023,2,5,0,0,0,0,SANTA CRUZ
71003,7,2024,2,5,0,0,0,0,SANTA CRUZ
71003,7,2025,2,5,0,0,0,0,SANTA CRUZ
71003,7,2026,2,6,0,0,0,0,SANTA CRUZ
71003,7,2027,2,6,0,0,0,0,SANTA CRUZ
71003,7,2028,1,6,0,0,0,0,SANTA CRUZ
71003,7,2029,1,6,0,0,0,0,SANTA CRUZ
71003,7,2030,1,7,0,0,0,0,SANTA CRUZ
71004,7,2016,3,1,0,0,0,0,SANTA CRUZ
71004,7,2017,3,1,0,0,0,0,SANTA CRUZ
71004,7,2018,3,1,0,0,0,0,SANTA CRUZ
71004,7,2019,3,1,0,0,0,0,SANTA CRUZ
71004,7,2020,3,1,0,0,0,0,SANTA CRUZ
71004,7,2021,3,1,0,0,0,0,SANTA CRUZ
71004,7,2022,3,1,0,0,0,0,SANTA CRUZ
71004,7,2023,3,1,0,0,0,0,SANTA CRUZ
71004,7,2024,3,1,0,0,0,0,SANTA CRUZ
71004,7,2025,3,1,0,0,0,0,SANTA CRUZ
71004,7,2026,3,1,0,0,0,0,SANTA CRUZ
71004,7,2027,3,1,0,0,0,0,SANTA CRUZ
71004,7,2028,3,1,0,0,0,0,SANTA CRUZ
71004,7,2029,3,1,0,0,0,0,SANTA CRUZ
71004,7,2030,3,1,0,0,0,0,SANTA CRUZ
71005,7,2016,4,5,0,0,0,0,SANTA CRUZ
71005,7,2017,3,6,0,0,0,0,SANTA CRUZ
71005,7,2018,3,6,0,0,0,0,SANTA CRUZ
71005,7,2019,3,6,0,0,0,0,SANTA CRUZ
71005,7,2020,3,6,0,0,0,0,SANTA CRUZ
71005,7,2021,3,6,0,0,0,0,SANTA CRUZ
71005,7,2022,2,7,0,0,0,0,SANTA CRUZ
71005,7,2023,2,7,0,0,0,0,SANTA CRUZ
71005,7,2024,2,7,0,0,0,0,SANTA CRUZ
71005,7,2025,2,7,0,0,0,0,SANTA CRUZ
71005,7,2026,2,7,0,0,0,0,SANTA CRUZ
71005,7,2027,2,7,0,0,0,0,SANTA CRUZ
71005,7,2028,1,8,0,0,0,0,SANTA CRUZ
71005,7,2029,1,8,0,0,0,0,SANTA CRUZ
71005,7,2030,1,8,0,0,0,0,SANTA CRUZ
71101,7,2016,2,3,1,0,0,0,SANTA CRUZ
71101,7,2017,2,3,1,0,0,0,SANTA CRUZ
71101,7,2018,3,3,1,0,0,0,SANTA CRUZ
71101,7,2019,3,3,1,0,0,0,SANTA CRUZ
71101,7,2020,3,3,1,0,0,0,SANTA CRUZ
71101,7,2021,4,3,1,0,0,0,SANTA CRUZ
71101,7,2022,4,3,1,0,0,0,SANTA CRUZ
71101,7,2023,5,3,1,0,0,0,SANTA CRUZ
71101,7,2024,5,3,1,0,0,0,SANTA CRUZ
71101,7,2025,5,2,1,0,0,0,SANTA CRUZ
71101,7,2026,6,2,1,0,0,0,SANTA CRUZ
71101,7,2027,6,2,1,0,0,0,SANTA CRUZ
71101,7,2028,6,2,1,0,0,0,SANTA CRUZ
71101,7,2029,7,2,1,0,0,0,SANTA CRUZ
71101,7,2030,7,2,1,0,0,0,SANTA CRUZ
71102,7,2016,1,0,0,0,0,0,SANTA CRUZ
71102,7,2017,1,0,0,0,0,0,SANTA CRUZ
71102,7,2018,1,0,0,0,0,0,SANTA CRUZ
71102,7,2019,1,0,0,0,0,0,SANTA CRUZ
71102,7,2020,1,0,0,0,0,0,SANTA CRUZ
71102,7,2021,1,0,0,0,0,0,SANTA CRUZ
71102,7,2022,1,0,0,0,0,0,SANTA CRUZ
71102,7,2023,1,0,0,0,0,0,SANTA CRUZ
71102,7,2024,1,0,0,0,0,0,SANTA CRUZ
71102,7,2025,1,0,0,0,0,0,SANTA CRUZ
71102,7,2026,1,0,0,0,0,0,SANTA CRUZ
71102,7,2027,1,0,0,0,0,0,SANTA CRUZ
71102,7,2028,1,0,0,0,0,0,SANTA CRUZ
71102,7,2029,1,0,0,0,0,0,SANTA CRUZ
71102,7,2030,1,0,0,0,0,0,SANTA CRUZ
71103,7,2016,1,0,0,0,0,0,SANTA CRUZ
71103,7,2017,1,0,0,0,0,0,SANTA CRUZ
71103,7,2018,1,0,0,0,0,0,SANTA CRUZ
71103,7,2019,1,0,0,0,0,0,SANTA CRUZ
71103,7,2020,1,0,0,0,0,0,SANTA CRUZ
71103,7,2021,1,0,0,0,0,0,SANTA CRUZ
71103,7,2022,1,0,0,0,0,0,SANTA CRUZ
71103,7,2023,1,0,0,0,0,0,SANTA CRUZ
71103,7,2024,1,0,0,0,0,0,SANTA CRUZ
71103,7,2025,1,0,0,0,0,0,SANTA CRUZ
71103,7,2026,1,0,0,0,0,0,SANTA CRUZ
71103,7,2027,1,0,0,0,0,0,SANTA CRUZ
71103,7,2028,1,0,0,0,0,0,SANTA CRUZ
71103,7,2029,1,0,0,0,0,0,SANTA CRUZ
71103,7,2030,1,0,0,0,0,0,SANTA CRUZ
71104,7,2016,9,15,1,0,0,0,SANTA CRUZ
71104,7,2017,10,15,1,0,0,0,SANTA CRUZ
71104,7,2018,10,15,1,0,0,0,SANTA CRUZ
71104,7,2019,11,15,1,0,0,0,SANTA CRUZ
71104,7,2020,11,14,1,0,0,0,SANTA CRUZ
71104,7,2021,11,14,1,0,0,0,SANTA CRUZ
71104,7,2022,12,14,1,0,0,0,SANTA CRUZ
71104,7,2023,12,13,1,0,0,0,SANTA CRUZ
71104,7,2024,12,13,1,0,0,0,SANTA CRUZ
71104,7,2025,13,13,1,0,0,0,SANTA CRUZ
71104,7,2026,13,13,1,0,0,0,SANTA CRUZ
71104,7,2027,13,12,1,0,0,0,SANTA CRUZ
71104,7,2028,14,12,1,0,0,0,SANTA CRUZ
71104,7,2029,14,12,1,0,0,0,SANTA CRUZ
71104,7,2030,14,11,1,0,0,0,SANTA CRUZ
71105,7,2016,1,3,0,0,0,0,SANTA CRUZ
71105,7,2017,2,3,0,0,0,0,SANTA CRUZ
71105,7,2018,2,3,0,0,0,0,SANTA CRUZ
71105,7,2019,2,3,0,0,0,0,SANTA CRUZ
71105,7,2020,2,3,0,0,0,0,SANTA CRUZ
71105,7,2021,2,3,0,0,0,0,SANTA CRUZ
71105,7,2022,2,3,0,0,0,0,SANTA CRUZ
71105,7,2023,2,3,0,0,0,0,SANTA CRUZ
71105,7,2024,2,3,0,0,0,0,SANTA CRUZ
71105,7,2025,2,2,0,0,0,0,SANTA CRUZ
71105,7,2026,2,2,0,0,0,0,SANTA CRUZ
71105,7,2027,2,2,0,0,0,0,SANTA CRUZ
71105,7,2028,2,2,0,0,0,0,SANTA CRUZ
71105,7,2029,2,2,0,0,0,0,SANTA CRUZ
71105,7,2030,2,2,0,0,0,0,SANTA CRUZ
71106,7,2016,7,1,0,0,0,0,SANTA CRUZ
71106,7,2017,7,1,0,0,0,0,SANTA CRUZ
71106,7,2018,8,0,0,0,0,0,SANTA CRUZ
71106,7,2019,8,0,0,0,0,0,SANTA CRUZ
71106,7,2020,8,0,0,0,0,0,SANTA CRUZ
71106,7,2021,9,0,0,0,0,0,SANTA CRUZ
71106,7,2022,9,0,0,0,0,0,SANTA CRUZ
71106,7,2023,9,0,0,0,0,0,SANTA CRUZ
71106,7,2024,10,0,0,0,0,0,SANTA CRUZ
71106,7,2025,10,0,0,0,0,0,SANTA CRUZ
71106,7,2026,10,0,0,0,0,0,SANTA CRUZ
71106,7,2027,11,0,0,0,0,0,SANTA CRUZ
71106,7,2028,11,0,0,0,0,0,SANTA CRUZ
71106,7,2029,12,0,0,0,0,0,SANTA CRUZ
71106,7,2030,12,0,0,0,0,0,SANTA CRUZ
71201,7,2016,3,3,0,0,0,0,SANTA CRUZ
71201,7,2017,3,3,0,0,0,0,SANTA CRUZ
71201,7,2018,3,3,0,0,0,0,SANTA CRUZ
71201,7,2019,4,3,0,0,0,0,SANTA CRUZ
71201,7,2020,4,3,0,0,0,0,SANTA CRUZ
71201,7,2021,4,3,0,0,0,0,SANTA CRUZ
71201,7,2022,4,3,0,0,0,0,SANTA CRUZ
71201,7,2023,4,3,0,0,0,0,SANTA CRUZ
71201,7,2024,4,3,0,0,0,0,SANTA CRUZ
71201,7,2025,4,2,0,0,0,0,SANTA CRUZ
71201,7,2026,4,2,0,0,0,0,SANTA CRUZ
71201,7,2027,4,2,0,0,0,0,SANTA CRUZ
71201,7,2028,4,2,0,0,0,0,SANTA CRUZ
71201,7,2029,4,2,0,0,0,0,SANTA CRUZ
71201,7,2030,4,2,0,0,0,0,SANTA CRUZ
71301,7,2016,1,6,2,0,0,0,SANTA CRUZ
71301,7,2017,1,7,2,0,0,0,SANTA CRUZ
71301,7,2018,1,7,2,0,0,0,SANTA CRUZ
71301,7,2019,1,8,2,0,0,0,SANTA CRUZ
71301,7,2020,1,8,2,0,0,0,SANTA CRUZ
71301,7,2021,1,8,2,0,0,0,SANTA CRUZ
71301,7,2022,1,9,2,0,0,0,SANTA CRUZ
71301,7,2023,1,9,2,0,0,0,SANTA CRUZ
71301,7,2024,1,9,2,0,0,0,SANTA CRUZ
71301,7,2025,1,10,2,0,0,0,SANTA CRUZ
71301,7,2026,1,10,2,0,0,0,SANTA CRUZ
71301,7,2027,1,10,2,0,0,0,SANTA CRUZ
71301,7,2028,1,11,2,0,0,0,SANTA CRUZ
71301,7,2029,1,11,2,0,0,0,SANTA CRUZ
71301,7,2030,1,11,2,0,0,0,SANTA CRUZ
71302,7,2016,1,4,0,0,0,0,SANTA CRUZ
71302,7,2017,1,5,0,0,0,0,SANTA CRUZ
71302,7,2018,1,5,0,0,0,0,SANTA CRUZ
71302,7,2019,1,6,0,0,0,0,SANTA CRUZ
71302,7,2020,1,6,0,0,0,0,SANTA CRUZ
71302,7,2021,1,7,0,0,0,0,SANTA CRUZ
71302,7,2022,1,7,0,0,0,0,SANTA CRUZ
71302,7,2023,1,8,0,0,0,0,SANTA CRUZ
71302,7,2024,1,8,0,0,0,0,SANTA CRUZ
71302,7,2025,1,9,0,0,0,0,SANTA CRUZ
71302,7,2026,1,9,0,0,0,0,SANTA CRUZ
71302,7,2027,1,10,0,0,0,0,SANTA CRUZ
71302,7,2028,1,10,0,0,0,0,SANTA CRUZ
71302,7,2029,1,11,0,0,0,0,SANTA CRUZ
71302,7,2030,1,12,0,0,0,0,SANTA CRUZ
71401,7,2016,6,2,2,0,0,0,SANTA CRUZ
71401,7,2017,6,2,2,0,0,0,SANTA CRUZ
71401,7,2018,6,2,2,0,0,0,SANTA CRUZ
71401,7,2019,6,2,2,0,0,0,SANTA CRUZ
71401,7,2020,6,2,2,0,0,0,SANTA CRUZ
71401,7,2021,6,2,2,0,0,0,SANTA CRUZ
71401,7,2022,6,2,2,0,0,0,SANTA CRUZ
71401,7,2023,6,2,2,0,0,0,SANTA CRUZ
71401,7,2024,6,2,2,0,0,0,SANTA CRUZ
71401,7,2025,6,2,2,0,0,0,SANTA CRUZ
71401,7,2026,6,2,3,0,0,0,SANTA CRUZ
71401,7,2027,6,2,3,0,0,0,SANTA CRUZ
71401,7,2028,6,2,3,0,0,0,SANTA CRUZ
71401,7,2029,6,2,3,0,0,0,SANTA CRUZ
71401,7,2030,6,2,3,0,0,0,SANTA CRUZ
71402,7,2016,8,0,0,0,0,0,SANTA CRUZ
71402,7,2017,8,0,0,0,0,0,SANTA CRUZ
71402,7,2018,8,0,0,0,0,0,SANTA CRUZ
71402,7,2019,8,0,0,0,0,0,SANTA CRUZ
71402,7,2020,8,0,0,0,0,0,SANTA CRUZ
71402,7,2021,8,0,0,0,0,0,SANTA CRUZ
71402,7,2022,8,0,0,0,0,0,SANTA CRUZ
71402,7,2023,8,0,0,0,0,0,SANTA CRUZ
71402,7,2024,8,0,0,0,0,0,SANTA CRUZ
71402,7,2025,8,0,0,0,0,0,SANTA CRUZ
71402,7,2026,8,0,0,0,0,0,SANTA CRUZ
71402,7,2027,8,0,0,0,0,0,SANTA CRUZ
71402,7,2028,8,0,0,0,0,0,SANTA CRUZ
71402,7,2029,8,0,0,0,0,0,SANTA CRUZ
71402,7,2030,8,0,0,0,0,0,SANTA CRUZ
71403,7,2016,2,3,0,0,0,0,SANTA CRUZ
71403,7,2017,3,3,0,0,0,0,SANTA CRUZ
71403,7,2018,3,3,0,0,0,0,SANTA CRUZ
71403,7,2019,3,3,0,0,0,0,SANTA CRUZ
71403,7,2020,3,3,0,0,0,0,SANTA CRUZ
71403,7,2021,3,3,0,0,0,0,SANTA CRUZ
71403,7,2022,4,3,0,0,0,0,SANTA CRUZ
71403,7,2023,4,3,0,0,0,0,SANTA CRUZ
71403,7,2024,4,3,0,0,0,0,SANTA CRUZ
71403,7,2025,4,3,0,0,0,0,SANTA CRUZ
71403,7,2026,4,3,0,0,0,0,SANTA CRUZ
71403,7,2027,4,3,0,0,0,0,SANTA CRUZ
71403,7,2028,5,3,0,0,0,0,SANTA CRUZ
71403,7,2029,5,3,0,0,0,0,SANTA CRUZ
71403,7,2030,5,3,0,0,0,0,SANTA CRUZ
71501,7,2016,1,9,1,0,0,0,SANTA CRUZ
71501,7,2017,2,9,1,0,0,0,SANTA CRUZ
71501,7,2018,2,10,1,0,0,0,SANTA CRUZ
71501,7,2019,2,10,1,0,0,0,SANTA CRUZ
71501,7,2020,2,10,1,0,0,0,SANTA CRUZ
71501,7,2021,2,11,1,0,0,0,SANTA CRUZ
71501,7,2022,3,11,1,0,0,0,SANTA CRUZ
71501,7,2023,3,11,1,0,0,0,SANTA CRUZ
71501,7,2024,3,12,1,0,0,0,SANTA CRUZ
71501,7,2025,3,12,1,0,0,0,SANTA CRUZ
71501,7,2026,3,12,1,0,0,0,SANTA CRUZ
71501,7,2027,4,13,1,0,0,0,SANTA CRUZ
71501,7,2028,4,13,1,0,0,0,SANTA CRUZ
71501,7,2029,4,14,1,0,0,0,SANTA CRUZ
71501,7,2030,4,14,1,0,0,0,SANTA CRUZ
71502,7,2016,2,3,0,0,0,0,SANTA CRUZ
71502,7,2017,2,3,0,0,0,0,SANTA CRUZ
71502,7,2018,2,3,0,0,0,0,SANTA CRUZ
71502,7,2019,2,3,0,0,0,0,SANTA CRUZ
71502,7,2020,2,3,0,0,0,0,SANTA CRUZ
71502,7,2021,2,3,0,0,0,0,SANTA CRUZ
71502,7,2022,2,3,0,0,0,0,SANTA CRUZ
71502,7,2023,2,3,0,0,0,0,SANTA CRUZ
71502,7,2024,2,3,0,0,0,0,SANTA CRUZ
71502,7,2025,2,3,0,0,0,0,SANTA CRUZ
71502,7,2026,2,3,0,0,0,0,SANTA CRUZ
71502,7,2027,2,3,0,0,0,0,SANTA CRUZ
71502,7,2028,2,3,0,0,0,0,SANTA CRUZ
71502,7,2029,2,3,0,0,0,0,SANTA CRUZ
71502,7,2030,2,3,0,0,0,0,SANTA CRUZ
71503,7,2016,5,1,0,0,0,0,SANTA CRUZ
71503,7,2017,6,1,0,0,0,0,SANTA CRUZ
71503,7,2018,6,0,0,0,0,0,SANTA CRUZ
71503,7,2019,7,0,0,0,0,0,SANTA CRUZ
71503,7,2020,7,0,0,0,0,0,SANTA CRUZ
71503,7,2021,8,0,0,0,0,0,SANTA CRUZ
71503,7,2022,9,0,0,0,0,0,SANTA CRUZ
71503,7,2023,9,0,0,0,0,0,SANTA CRUZ
71503,7,2024,10,0,0,0,0,0,SANTA CRUZ
71503,7,2025,10,0,0,0,0,0,SANTA CRUZ
71503,7,2026,11,0,0,0,0,0,SANTA CRUZ
71503,7,2027,11,0,0,0,0,0,SANTA CRUZ
71503,7,2028,12,0,0,0,0,0,SANTA CRUZ
71503,7,2029,12,0,0,0,0,0,SANTA CRUZ
71503,7,2030,13,0,0,0,0,0,SANTA CRUZ
80101,8,2016,17,9,0,4,0,1,BENI
80101,8,2017,15,9,0,4,0,2,BENI
80101,8,2018,13,10,0,5,0,2,BENI
80101,8,2019,11,11,0,5,0,2,BENI
80101,8,2020,9,11,0,6,0,2,BENI
80101,8,2021,7,12,0,6,0,2,BENI
80101,8,2022,5,13,0,6,0,3,BENI
80101,8,2023,3,13,0,7,0,3,BENI
80101,8,2024,1,14,0,7,0,3,BENI
80101,8,2025,0,15,0,8,0,3,BENI
80101,8,2026,0,15,0,8,0,3,BENI
80101,8,2027,0,16,0,9,0,4,BENI
80101,8,2028,0,16,0,9,0,4,BENI
80101,8,2029,0,17,0,9,0,4,BENI
80101,8,2030,0,18,0,10,0,4,BENI
80102,8,2016,1,3,0,0,0,0,BENI
80102,8,2017,1,3,0,0,0,0,BENI
80102,8,2018,1,3,0,0,0,0,BENI
80102,8,2019,1,3,0,0,0,0,BENI
80102,8,2020,1,3,0,0,0,0,BENI
80102,8,2021,1,4,0,0,0,0,BENI
80102,8,2022,1,4,0,0,0,0,BENI
80102,8,2023,1,4,0,0,0,0,BENI
80102,8,2024,1,4,0,0,0,0,BENI
80102,8,2025,1,4,0,0,0,0,BENI
80102,8,2026,1,4,0,0,0,0,BENI
80102,8,2027,1,4,0,0,0,0,BENI
80102,8,2028,1,4,0,0,0,0,BENI
80102,8,2029,1,4,0,0,0,0,BENI
80102,8,2030,1,4,0,0,0,0,BENI
80201,8,2016,6,14,3,0,0,0,BENI
80201,8,2017,4,14,4,0,0,0,BENI
80201,8,2018,3,14,4,0,0,0,BENI
80201,8,2019,2,15,4,0,0,0,BENI
80201,8,2020,1,15,4,0,0,0,BENI
80201,8,2021,0,15,5,0,0,0,BENI
80201,8,2022,0,15,5,0,0,0,BENI
80201,8,2023,0,15,5,0,0,0,BENI
80201,8,2024,0,15,5,0,0,0,BENI
80201,8,2025,0,15,5,0,0,0,BENI
80201,8,2026,0,15,6,0,0,0,BENI
80201,8,2027,0,15,6,0,0,0,BENI
80201,8,2028,0,16,6,0,0,0,BENI
80201,8,2029,0,16,6,0,0,0,BENI
80201,8,2030,0,16,6,0,0,0,BENI
80202,8,2016,7,5,3,0,0,0,BENI
80202,8,2017,6,5,3,0,0,0,BENI
80202,8,2018,5,5,3,0,0,0,BENI
80202,8,2019,4,5,3,0,0,0,BENI
80202,8,2020,3,5,3,0,0,0,BENI
80202,8,2021,2,5,3,0,0,0,BENI
80202,8,2022,1,5,3,0,0,0,BENI
80202,8,2023,0,5,3,0,0,0,BENI
80202,8,2024,0,5,3,0,0,0,BENI
80202,8,2025,0,5,4,0,0,0,BENI
80202,8,2026,0,5,4,0,0,0,BENI
80202,8,2027,0,5,4,0,0,0,BENI
80202,8,2028,0,5,4,0,0,0,BENI
80202,8,2029,0,5,4,0,0,0,BENI
80202,8,2030,0,5,4,0,0,0,BENI
80301,8,2016,2,5,0,0,0,0,BENI
80301,8,2017,2,5,0,0,0,0,BENI
80301,8,2018,1,5,0,0,0,0,BENI
80301,8,2019,1,4,0,0,0,0,BENI
80301,8,2020,1,4,0,0,0,0,BENI
80301,8,2021,1,4,0,0,0,0,BENI
80301,8,2022,1,4,0,0,0,0,BENI
80301,8,2023,1,4,0,0,0,0,BENI
80301,8,2024,1,4,0,0,0,0,BENI
80301,8,2025,1,4,0,0,0,0,BENI
80301,8,2026,1,4,0,0,0,0,BENI
80301,8,2027,1,4,0,0,0,0,BENI
80301,8,2028,0,4,0,0,0,0,BENI
80301,8,2029,0,4,0,0,0,0,BENI
80301,8,2030,0,4,0,0,0,0,BENI
80302,8,2016,9,1,1,0,0,0,BENI
80302,8,2017,9,0,1,0,0,0,BENI
80302,8,2018,9,0,1,0,0,0,BENI
80302,8,2019,10,0,1,0,0,0,BENI
80302,8,2020,10,0,1,0,0,0,BENI
80302,8,2021,10,0,1,0,0,0,BENI
80302,8,2022,11,0,1,0,0,0,BENI
80302,8,2023,11,0,1,0,0,0,BENI
80302,8,2024,11,0,1,0,0,0,BENI
80302,8,2025,12,0,1,0,0,0,BENI
80302,8,2026,12,0,1,0,0,0,BENI
80302,8,2027,12,0,1,0,0,0,BENI
80302,8,2028,13,0,1,0,0,0,BENI
80302,8,2029,13,0,1,0,0,0,BENI
80302,8,2030,14,0,1,0,0,0,BENI
80303,8,2016,2,5,0,0,0,0,BENI
80303,8,2017,1,6,0,0,0,0,BENI
80303,8,2018,1,6,0,0,0,0,BENI
80303,8,2019,1,7,0,0,0,0,BENI
80303,8,2020,0,7,0,0,0,0,BENI
80303,8,2021,0,7,0,0,0,0,BENI
80303,8,2022,0,8,0,0,0,0,BENI
80303,8,2023,0,8,0,0,0,0,BENI
80303,8,2024,0,9,0,0,0,0,BENI
80303,8,2025,0,9,0,0,0,0,BENI
80303,8,2026,0,10,0,0,0,0,BENI
80303,8,2027,0,10,0,0,0,0,BENI
80303,8,2028,0,10,0,0,0,0,BENI
80303,8,2029,0,11,0,0,0,0,BENI
80303,8,2030,0,11,0,0,0,0,BENI
80304,8,2016,2,5,1,0,0,0,BENI
80304,8,2017,2,5,1,0,0,0,BENI
80304,8,2018,2,6,1,0,0,0,BENI
80304,8,2019,2,6,1,0,0,0,BENI
80304,8,2020,1,6,1,0,0,0,BENI
80304,8,2021,1,6,1,0,0,0,BENI
80304,8,2022,1,6,1,0,0,0,BENI
80304,8,2023,1,7,1,0,0,0,BENI
80304,8,2024,1,7,1,0,0,0,BENI
80304,8,2025,1,7,2,0,0,0,BENI
80304,8,2026,0,7,2,0,0,0,BENI
80304,8,2027,0,8,2,0,0,0,BENI
80304,8,2028,0,8,2,0,0,0,BENI
80304,8,2029,0,8,2,0,0,0,BENI
80304,8,2030,0,8,2,0,0,0,BENI
80401,8,2016,1,3,1,0,0,0,BENI
80401,8,2017,1,4,1,0,0,0,BENI
80401,8,2018,0,4,1,0,0,0,BENI
80401,8,2019,0,4,1,0,0,0,BENI
80401,8,2020,0,4,1,0,0,0,BENI
80401,8,2021,0,5,1,0,0,0,BENI
80401,8,2022,0,5,1,0,0,0,BENI
80401,8,2023,0,5,1,0,0,0,BENI
80401,8,2024,0,5,1,0,0,0,BENI
80401,8,2025,0,6,1,0,0,0,BENI
80401,8,2026,0,6,1,0,0,0,BENI
80401,8,2027,0,6,1,0,0,0,BENI
80401,8,2028,0,6,1,0,0,0,BENI
80401,8,2029,0,7,1,0,0,0,BENI
80401,8,2030,0,7,1,0,0,0,BENI
80402,8,2016,0,3,0,0,0,0,BENI
80402,8,2017,0,3,0,0,0,0,BENI
80402,8,2018,0,3,0,0,0,0,BENI
80402,8,2019,0,3,0,0,0,0,BENI
80402,8,2020,0,3,0,0,0,0,BENI
80402,8,2021,0,3,0,0,0,0,BENI
80402,8,2022,0,3,0,0,0,0,BENI
80402,8,2023,0,3,0,0,0,0,BENI
80402,8,2024,0,3,0,0,0,0,BENI
80402,8,2025,0,3,0,0,0,0,BENI
80402,8,2026,0,3,0,0,0,0,BENI
80402,8,2027,0,3,0,0,0,0,BENI
80402,8,2028,0,3,0,0,0,0,BENI
80402,8,2029,0,3,0,0,0,0,BENI
80402,8,2030,0,3,0,0,0,0,BENI
80501,8,2016,6,19,1,0,0,0,BENI
80501,8,2017,5,18,1,0,0,0,BENI
80501,8,2018,5,18,1,0,0,0,BENI
80501,8,2019,4,17,1,0,0,0,BENI
80501,8,2020,4,16,1,0,0,0,BENI
80501,8,2021,3,16,1,0,0,0,BENI
80501,8,2022,3,15,1,0,0,0,BENI
80501,8,2023,2,14,1,0,0,0,BENI
80501,8,2024,2,14,1,0,0,0,BENI
80501,8,2025,1,13,2,0,0,0,BENI
80501,8,2026,1,13,2,0,0,0,BENI
80501,8,2027,0,12,2,0,0,0,BENI
80501,8,2028,0,11,2,0,0,0,BENI
80501,8,2029,0,11,2,0,0,0,BENI
80501,8,2030,0,10,2,0,0,0,BENI
80601,8,2016,2,3,0,0,0,0,BENI
80601,8,2017,2,3,0,0,0,0,BENI
80601,8,2018,2,2,0,0,0,0,BENI
80601,8,2019,2,2,0,0,0,0,BENI
80601,8,2020,3,2,0,0,0,0,BENI
80601,8,2021,3,1,0,0,0,0,BENI
80601,8,2022,3,1,0,0,0,0,BENI
80601,8,2023,3,1,0,0,0,0,BENI
80601,8,2024,3,0,0,0,0,0,BENI
80601,8,2025,3,0,0,0,0,0,BENI
80601,8,2026,3,0,0,0,0,0,BENI
80601,8,2027,3,0,0,0,0,0,BENI
80601,8,2028,3,0,0,0,0,0,BENI
80601,8,2029,4,0,0,0,0,0,BENI
80601,8,2030,4,0,0,0,0,0,BENI
80602,8,2016,1,11,0,0,0,0,BENI
80602,8,2017,1,12,0,0,0,0,BENI
80602,8,2018,0,12,0,0,0,0,BENI
80602,8,2019,0,12,0,0,0,0,BENI
80602,8,2020,0,13,0,0,0,0,BENI
80602,8,2021,0,13,0,0,0,0,BENI
80602,8,2022,0,14,0,0,0,0,BENI
80602,8,2023,0,14,0,0,0,0,BENI
80602,8,2024,0,15,0,0,0,0,BENI
80602,8,2025,0,15,0,0,0,0,BENI
80602,8,2026,0,15,0,0,0,0,BENI
80602,8,2027,0,16,0,0,0,0,BENI
80602,8,2028,0,16,0,0,0,0,BENI
80602,8,2029,0,17,0,0,0,0,BENI
80602,8,2030,0,17,0,0,0,0,BENI
80701,8,2016,1,0,0,0,0,0,BENI
80701,8,2017,1,0,0,0,0,0,BENI
80701,8,2018,0,0,0,0,0,0,BENI
80701,8,2019,0,0,0,0,0,0,BENI
80701,8,2020,0,0,0,0,0,0,BENI
80701,8,2021,0,0,0,0,0,0,BENI
80701,8,2022,0,0,0,0,0,0,BENI
80701,8,2023,0,0,0,0,0,0,BENI
80701,8,2024,0,0,0,0,0,0,BENI
80701,8,2025,0,0,0,0,0,0,BENI
80701,8,2026,0,0,0,0,0,0,BENI
